taxon	W	p_val	q_val	diff_abn	(Intercept)	SampleSiteORAL	SampleSiteTANK WATER	global	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius	2.0798762673391415	0.7069530991587074	1	FALSE	0.17762304003575202	0.15684056407256414	0.12765950100822107	0.14612536792380418	0.15684056407256414	0.12765950100822107	0.03019837056978046
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga	1.855703437637077	0.7908044675795562	1	FALSE	0.27969011543637384	0.4269585824639477	0.04896306030896617	0.2988408991410251	0.42695858246394763	0.04896306030896618	0.1932754005886809
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Lentisphaerales;f__Lentisphaeraceae;g__Lentisphaera	1.306311459659558	0.9591981239417298	1	FALSE	0.10600347527147744	0.09661183420575348	0.12224785937427056	0.0035120950667118624	0.09661183420575348	0.12224785937427057	0.10435607915439943
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Francisellales;f__Francisellaceae;g__uncultured	10.325071941214828	0.011454314702549434	1	FALSE	0.2050867830949213	0.1689444671943336	0	0	0.1689444671943336	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptuniibacter	10.344045671308832	0.011346162986271063	1	FALSE	0	0	0	0	0	0	0.053395475490971026
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter	19.16054374395442	1.3815632951177592e-4	0.07349916730026479	FALSE	0	0	0	0	0	0	0.11616267637885765
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Cephaloticoccus	0.38057271665738124	0.34655527757917826	1	FALSE	0.3648393401696866	0.15549460397432044	0.06656258052435497	0.05869154575808029	0.15549460397432044	0.06656258052435497	0.2496378696995976
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__uncultured	9.392849676444571	0.01825570477000781	1	FALSE	0	0	0	0	0	0	0.02039324781279615
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Crocinitomix	1.1422493501765532	0.8702204722846408	1	FALSE	0.027122715248484117	0.011540440311106032	0.016973603297854207	0.013024333591251923	0.011540440311106013	0.016973603297854207	0.004951560164529153
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter	9.054014530675685	0.021625976204512114	1	FALSE	0	0	0	0	0	0	0.05484261644486799
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Moritellaceae;g__Moritella	6.911931816312528	0.06311361730314939	1	FALSE	0.10308270905417405	0.0477902947038554	0	0	0.04779029470385541	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__BD1-7_clade	5.105080853002458	0.15576711402957802	1	FALSE	0.1680254146691671	0	0.08756409702459536	0	0	0.08756409702459536	0.2190493826069338
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__uncultured	0.7453814095092266	0.6222434666607721	1	FALSE	0.19546907684163953	0.18561728836545072	0.02501516621335097	0.13110685052757534	0.18561728836545072	0.025015166213350967	0.11200027494084232
d__Bacteria;p__Margulisbacteria;c__Margulisbacteria;o__Margulisbacteria;f__Margulisbacteria;g__Margulisbacteria	24.536529352414362	9.397024177723791e-6	0.0050555990076154	TRUE	0.2328970090623207	0.18082314911172198	0	0	0.18082314911172198	0	0
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade	7.123524208676461	0.05677751332660292	1	FALSE	0.09474816906521584	0.06859714629824512	0	0	0.06859714629824512	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Limibaculum	5.805572569263128	0.1097402461777892	1	FALSE	0.10917666864102482	0	0.04198982353117434	0	0	0.04198982353117435	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella	4.691441672058074	0.1915562738185221	1	FALSE	0.07686763652065323	0	0.09840261975849794	0.025936670617357858	0	0.09840261975849791	0.052550441869813176
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SM2D12;g__SM2D12	14.512528531492505	0.0014114791453607263	0.717031405843249	FALSE	0	0.23118884029474918	0	0	0.2311888402947492	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marivita	4.402027130070936	0.22138181810159346	1	FALSE	0.09669886137407545	0.10932426459172914	0	0.018201689917160143	0.10932426459172914	0	0.11583169612428623
