taxon	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	lfc_SampleSiteTANK WATER_SampleSiteORAL	se_SampleSiteORAL	se_SampleSiteTANK WATER	se_SampleSiteTANK WATER_SampleSiteORAL	W_SampleSiteORAL	W_SampleSiteTANK WATER	W_SampleSiteTANK WATER_SampleSiteORAL	p_SampleSiteORAL	p_SampleSiteTANK WATER	p_SampleSiteTANK WATER_SampleSiteORAL	q_SampleSiteORAL	q_SampleSiteTANK WATER	q_SampleSiteTANK WATER_SampleSiteORAL	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	diff_SampleSiteTANK WATER_SampleSiteORAL	(Intercept)	SampleSiteORAL	SampleSiteTANK WATER	global	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ruegeria;__	1.2265503339010742	1.1858313180032571	-0.04071901589781701	0.865959331386917	1.0813763714261968	1.1469606713405844	1.4164063939776894	1.0965944414332798	-0.03550166707130771	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.010863877020178657	0.11921348276406683	0.1079818136201055	0.012675929413953901	0.1192134827640668	0.1079818136201055	0.10273599022514374
d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Caenarcaniphilales;f__Caenarcaniphilales;g__Caenarcaniphilales;s__uncultured_bacterium	-0.2950798877693178	0.7447736870272982	1.039853574796616	0.26152074497840655	0.33066514847310313	0.41717517717769814	-1.1283230620717382	2.252350120556716	2.492606539611259	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.2708355906808589	0.542667432858011	0	0	0.542667432858011	0	0
d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfocella;s__uncultured_bacterium	0.27188326852256267	0.6910796608941323	0.41919639237156964	0.41551535303623965	0.5225815794375612	0.5953856505703597	0.6543278522342593	1.3224340238665138	0.7040754038495778	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.2284820667070182	0.31829125820412707	0.017326604214632512	0.11957606335020736	0.31829125820412707	0.01732660421463251	0.19443926432524317
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;__	1.809671167167624	3.184117242566077	1.374446075398453	0.7768605226831791	0.9708086392256295	1.0359495240330197	2.3294672780092442	3.2798608437455856	1.326750042847304	0.019834324538324167	0.001038583002090032	0.1845913810031334	0.5847158873897964	0.03165600990370417	1	FALSE	TRUE	FALSE	0	0	0	0	0	0	0.07518179913857369
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sphaerochaeta;__	-0.60212317127687	-0.736571951282759	-0.134448780005889	0.5270209247995895	0.6608739957440124	0.7288409010484725	-1.1425033484312594	-1.1145421911381546	-0.18446931259274554	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.29085394474353243	0.3131080809601979	0.025023293881606658	0.10947648710396139	0.3131080809601979	0.02502329388160666	0.1967077331646127
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Dermacoccaceae;__;__	0.6556029447034696	-0.29430868301917723	-0.9499116277226468	0.5903006521000472	0.7393586893431212	0.8058169081896676	1.1106254793571777	-0.3980594091355767	-1.1788181881870654	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1698679125480246	0.37468275256976397	0.009842818487924381	0.362582256936417	0.374682752569764	0.00984281848792438	0.28485356052617483
d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacter;s__uncultured_bacterium	0.5980705949548436	-0.03414712253590857	-0.6322177174907522	0.658309621591716	0.8237210138727935	0.8892500988071487	0.908494385223747	-0.04145471823689796	-0.7109560272625407	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.14798889527825285	0.22319242413388668	0.0422316055649759	0.15927056001556025	0.22319242413388668	0.042231605564975905	0.06403481823745619
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__marine_metagenome	-0.09495092618399731	0.019570931052727083	0.1145218572367244	0.3434960438838077	0.43318917096247733	0.5112810556568387	-0.2764250938974883	0.045178717208566394	0.22399002656102537	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.2298390872641453	0.16797901621049827	0.06082540400074788	0.05063096699835406	0.16797901621049824	0.06082540400074789	0.09534634686063102
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Kangiellaceae;g__Aliikangiella;s__uncultured_gamma	-0.05348390909752122	0.2457644547573064	0.2992483638548276	0.4987334823577148	0.6257922047083815	0.6946858210028327	-0.10723945952993001	0.3927253374334255	0.4307679166717977	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1025996482775812	0.06709115744210163	0.044581762318544854	0.031415766299410425	0.06709115744210163	0.04458176231854486	0.13720358965860618
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oceanobacter;s__uncultured_gamma	-0.2825910924099982	-1.6963647817187946	-1.4137736893087964	1.0084779839456557	1.258265835911029	1.3254515728643406	-0.28021543048898756	-1.3481767789479608	-1.0666354910678397	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.04621312535527554	0.04623590875400536	0.038435782230374305	0.049548375046130425	0.04623590875400536	0.03843578223037432	0.09870336062695381
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;__	2.320130553470285	-0.25950006344274484	-2.57963061691303	0.8528430977354823	1.0650986820773367	1.130586285361718	2.720465885965224	-0.24363945595784953	-2.281675136442777	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.04692550495497898	0	0.006230679868944768	0	0	0.0062306798689447645	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Portibacter;s__uncultured_bacterium	0.8846275744975216	0.05254500448092076	-0.8320825700166008	0.49348477012048847	0.619282897305463	0.6883682439488146	1.7926137300681688	0.08484814405427184	-1.2087753572758835	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.20096295496691402	0	0.040262553598169985	0.17243548495063601	0	0.040262553598169985	0.0569885578803538
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uncultured_bacterium	-0.5147047014991014	-0.04587619112742919	0.4688285103716722	0.6439448672831167	0.8059010344007012	0.8715758327113962	-0.7992993308118199	-0.05692534091551884	0.5379090295714003	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.034705937011934494	0.0061557632692176446	0.01663144373363124	0.0015898409079077118	0.006155763269217646	0.016631443733631242	0.018835740666513702
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__OM60(NOR5)_clade;__	1.2562232313490218	1.190239739536733	-0.0659834918122888	0.7381404287367552	0.9227641846249329	0.9878901126156044	1.7018756627365708	1.2898633902013854	-0.06679233952204103	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.10362577361701372	0	0.1976865427200114	0.13155938843730394	0	0.19768654272001138	0.2151754143160488
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter_cibarius	-0.3425538539926782	-0.6668068039520856	-0.3242529499594074	0.6488848513918624	0.8120291914955824	0.8776510625508678	-0.5279116213884449	-0.8211611244221054	-0.36945542915082386	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.03412235009979919	0.022174666222159717	0.05420445123316839	0.027085862331262586	0.02217466622215972	0.05420445123316844	0.059345624078593465
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacter;s__Ilumatobacter_nonamiensis	-0.8740468862142926	-1.1798828157883974	-0.30583592957410477	0.6206625157408713	0.7770197078237768	0.8429857699214222	-1.4082482251581794	-1.518472187910049	-0.362800821184221	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.19766375047047488	0.17759587168645563	0.027537168690909018	0.06839591906436122	0.17759587168645563	0.027537168690908994	0.10494622972912387
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella;s__Lewinella_sp.	0.24219339405611276	0.22993605281186474	-0.012257341244248016	0.4273552194592336	0.5372677821856753	0.6093897103182224	0.5667261870875925	0.42797290371005486	-0.020114125717428426	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.17155955080283056	0.22991664649824003	0.009050973231356648	0.13934650704340165	0.22991664649824003	0.009050973231356643	0.12287837415807863
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__uncultured;__	-1.2747881177265608	-0.9999569256484913	0.2748311920780695	0.5095214938462254	0.6391712643426577	0.7076907663677935	-2.5019319756337786	-1.5644585128163984	0.38834926939718917	1	1	1	1	1	1	FALSE	FALSE	FALSE	0	0	0.054733894593467454	0	0	0.05473389459346744	0.1115129426506509
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Marinicella;s__uncultured_bacterium	1.326161274397378	0.4282226812157999	-0.8979385931815782	1.0027934038565538	1.2512097281713641	1.3183149554127331	1.3224670897287643	0.3422469243758558	-0.6811260006532012	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.11031747175967942	0.010756542114794904	0.19408626200553933	0.026205988042401936	0.010756542114794902	0.19408626200553933	0.17161820485448637
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus;s__uncultured_gamma	0.1021637676651928	2.2977419683536238	2.195578200688431	0.7116447858839363	0.8898901376977407	0.9550798327035821	0.14356005930443916	2.582051279159218	2.298842594627217	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.07486550786051517	0.04274525115631423	0	0	0.04274525115631422	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Psychrosphaera;__	0.4124703808528934	2.0530871287057773	1.640616747852884	0.715477090490088	0.8946448972753713	0.9598213672400915	0.5764969784991426	2.2948626152772187	1.709293837217209	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.10807337111381002	0.14221504019479264	0	0.13504116190381657	0.14221504019479267	0	0.27643153663294445
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__Woeseia;__	-0.2262973052484254	1.2987486189919784	1.5250459242404037	0.5335925513346707	0.6690242367732512	0.7368000651385631	-0.4241013197848992	1.941257950916592	2.0698232755362236	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.14321559122815875	0.15398611661691936	0	0.4508076691367138	0.15398611661691938	0	0.5934334946868153
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__Clostridium_botulinum	-0.8398569385360389	-0.27239254476270514	0.5674643937733338	0.39833635966038	0.5012699201265344	0.5751502914357084	-2.108411442159329	-0.5434049278160272	0.9866367143043798	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.2790803986192824	0.2925080013914804	0.033228770458341765	0.24674799589712862	0.2925080013914804	0.033228770458341765	0.12151758864296514
d__Bacteria;p__Myxococcota;c__Polyangia;o__Blfdi19;f__Blfdi19;g__Blfdi19;s__uncultured_bacterium	0.39638124268214264	0.39092516284900325	-0.005456079833139393	0.5211079196203308	0.6535406547334145	0.7216870248270915	0.760650966446525	0.598165026181065	-0.007560174487613397	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.09572430327281267	0.0340158768798345	0.06104356559487148	0.010918084062635502	0.03401587687983448	0.06104356559487148	0.04957332731385536
d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmatales;g__Izemoplasmatales;s__uncultured_bacterium	-1.1485469574065061	-0.8611738468620517	0.28737311054445447	0.5020742234403024	0.6299353084918348	0.698710239607039	-2.2876039115022815	-1.3670829928930937	0.4112908245141444	1	1	1	1	1	1	FALSE	FALSE	FALSE	0	0	0.09722876532628223	0.13860990695021475	0	0.09722876532628222	0.12116777816049534
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__uncultured;s__uncultured_bacterium	0.11555199693191132	-1.2236595854231274	-1.3392115823550386	0.783712841138539	0.9793114624942219	1.0444672670741897	0.1474417552786849	-1.2495101224553953	-1.2821958376029345	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.05027467716718197	0.02479308496673872	0.055354067357747415	0.0754971082227055	0.024793084966738724	0.0553540673577474	0.09718099086064588
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;__	0.1764144478339601	-0.2928861213145501	-0.4693005691485102	0.53181769424182	0.6668230212173901	0.7346496000517881	0.3317197786836773	-0.4392261694562382	-0.6388087179458445	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.09494595458688651	0.23051647458356087	0.004922966693115739	0.17367898897024	0.23051647458356087	0.004922966693115747	0.20571817514288432
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group;s__uncultured_bacterium	-1.7094860133411212	-1.0953978738117163	0.6140881395294049	0.7097600050480622	0.8875516946908569	0.952748407947334	-2.4085409169052308	-1.2341792375183895	0.6445438632140443	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.37644177206674967	0.3942137855686454	0.22881487151282454	0.3626975323225292	0.3942137855686454	0.22881487151282448	0.023394190345953806
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Candidatus_Soleaferrea;s__Clostridiaceae_bacterium	-0.38293474116115145	0.2662920493489459	0.6492267905100974	0.5190472662394535	0.6509850349266071	0.7191956626280881	-0.7377646816937306	0.4090601704522563	0.902712327459943	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.13738705934558718	0.12542568250276173	0.07354788335177029	0.0394674594702428	0.12542568250276176	0.07354788335177029	0.035539435083839416
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Stappia;__	-0.31563358533324803	-0.7799839047782354	-0.4643503194449874	0.6098266869781959	0.7635785889682226	0.8297050142924239	-0.5175791615438656	-1.021484777136274	-0.5596571208394918	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.05269690959619751	0.03839588693465432	0.06603109279689684	0.04200286032679557	0.03839588693465432	0.0660310927968969	0.08799172281064428
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maritimimonas;s__uncultured_bacterium	2.5043971816653623	-0.4610858918428113	-2.9654830735081736	0.922590259751529	1.1516608717478654	1.21776915529545	2.714528096513661	-0.40036603062065085	-2.4351767004549405	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.12724187706318282	0	0.08506342441743722	0	0	0.08506342441743722	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__uncultured;__	1.6161472714735654	-0.001195209613762487	-1.6173424810873278	0.8437473489345577	1.0538107460123896	1.119237203595506	1.915439821546528	-0.0011341786163076716	-1.445039957474321	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.009069378629133734	0	0.10324019627258209	0.13139394958907707	0	0.10324019627258209	0.23755556042855067
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus;__	-0.553488251529967	-0.5297662526612675	0.023721998868699412	0.4747904049081715	0.5960986875235632	0.6659214330650799	-1.165752815996811	-0.8887223940420543	0.0356228192859218	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.12019604246094807	0.1252925508798075	0.06032324252621262	0.032247209198500604	0.1252925508798075	0.06032324252621264	0.09420356231804176
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Fusibacteraceae;g__Fusibacter;__	-0.14409177543853763	-1.4238327423912522	-1.2797409669527147	0.9661277864869325	1.2056988347296904	1.2723147878379404	-0.149143599277368	-1.1809190665017653	-1.0058367466807439	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.01903043069917687	0.005619389712610177	0.002571473132184844	0.00282071871645327	0.005619389712610172	0.0025714731321848493	0.007838087692306058
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiales;g__Candidatus_Jidaibacter;s__uncultured_bacterium	0.30777964700895055	0.24160472568540423	-0.06617492132354633	0.3467109652083133	0.43718373038261393	0.5149931791522979	0.8877124691572078	0.5526388767348613	-0.12849669471831304	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.3996706745558042	0.5879996563898611	0.020975496618713337	0.47202216710920764	0.5879996563898611	0.020975496618713348	0.24806656969972232
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;__	-1.4664706498528053	-0.9731077351830812	0.49336291466972404	0.4598921130845829	0.5776220443795528	0.6480972350270948	-3.1887275474608834	-1.68467901225677	0.7612482942456901	1	1	1	1	1	1	FALSE	FALSE	FALSE	0	0	0.12590624198629735	0	0	0.12590624198629738	0.12125265392134511
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__uncultured;g__uncultured;__	0.3741846497690161	-0.18032310879407976	-0.5545077585630959	0.4958400597405271	0.6222038603627091	0.6912023675557166	0.7546478797312722	-0.2898135487120921	-0.8022364861451345	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.08629198652125515	0.2081409685532413	0.013559670986862138	0.18921609368174833	0.20814096855324127	0.013559670986862138	0.19130285367021208
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AB1;g__AB1;__	1.0902039749347698	0.949474785702398	-0.14072918923237188	0.4977104669873992	0.6245234881719312	0.6934539663086954	2.1904381106021047	1.5203187769312654	-0.20293948274819643	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.5328823912821601	0	0.6721431253260921	0	0	0.672143125326092	0.136961211841739
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Rs-M59_termite_group;g__Rs-M59_termite_group;s__uncultured_bacterium	0.8507440948421491	0.01763479203189722	-0.8331093028102519	0.4035327900720667	0.5077168558835243	0.581260450038025	2.1082403110047516	0.03473351697415937	-1.433280559094897	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.46843230907554	0	0.003976973660561221	1.0774943241373325	0	0.003976973660561221	0.7271658882396964
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__uncultured_bacterium	-1.4016600410720186	-0.886984569775899	0.5146754712961196	0.6224033056517724	0.7791790721061552	0.8451208838797045	-2.252012526836147	-1.1383577941567922	0.6089962762881849	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.2522016895436818	0.2985203582676346	0.021766448544680482	0.24523806568243978	0.2985203582676347	0.02176644854468051	0.1035800215197418
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__uncultured;__	0.78720061936207	0.19092158717188365	-0.5962790321901863	0.47875795229478113	0.6010191347262885	0.6706780401983603	1.6442559660656546	0.3176630761661718	-0.8890689667039497	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.24244173418511392	0.3485875407389452	0.07639171801304703	0.2959956211386225	0.34858754073894527	0.076391718013047	0.09302884856928159
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;__	-0.22831135850768666	0.3639893959121328	0.5923007544198194	0.5834111250433784	0.7308132414269207	0.79740237645129	-0.3913387124572076	0.4980607565367037	0.7427877968658156	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.0497757257975052	0.03245139324597013	0.03228281146089584	0.03963891356826109	0.03245139324597013	0.032282811460895844	0.06871354345016804
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;__	-1.0357879086004829	-0.8865505447622158	0.14923736383826702	0.7283400006872127	0.9106042514775579	0.9757463449537762	-1.422121409812976	-0.9735848952206052	0.15294688482316252	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.01719867671048263	0.05484188546246217	0.0055317769554568364	0.0385154092046203	0.05484188546246219	0.005531776955456836	0.01991996524958752
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;__;__	0.6502339838559721	0.23758711736148924	-0.41264686649448284	0.5131866480612551	0.6437167384126118	0.7121150669126326	1.267051639617792	0.3690864369122554	-0.5794665576779733	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.21837385087264244	0.26637823749080297	0.06298509040147744	0.2212856039435357	0.2663782374908029	0.06298509040147746	0.06941359763760464
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__uncultured_bacterium	-0.3848539543408723	-0.1667889222738576	0.21806503206701466	0.5108218285709967	0.6407839197282434	0.7092600936030451	-0.7534015439737287	-0.26028886983398836	0.30745425272588384	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.05992917767008243	0.017342844854375525	0.0030135043335008526	0.010959755118818967	0.017342844854375535	0.003013504333500849	0.008925209252236471
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;__	-3.1868090552568473	-3.0956628708322627	0.09114618442458466	0.9590972441635216	1.1969724573981586	1.263500815161083	-3.3227173518116286	-2.586244029007367	0.07213781212556201	8.914519183909926e-4	0.009702820868959057	0.9424922348724346	0.027171454472557456	0.286039159216913	1	TRUE	FALSE	FALSE	0	0	0	0	0	0	0.02008112564576976
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales;f__uncultured;g__uncultured;s__uncultured_organism	0.9316227755703894	-0.0741811813762022	-1.0058039569465915	0.5462270385123692	0.6846939851165483	0.7521263152463552	1.7055596114532017	-0.10834209586867496	-1.3372806356564528	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.14787776903724015	0.21732569708554608	0.01847720839856082	0.1928812402093075	0.21732569708554605	0.018477208398560825	0.10889249332990629
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Candidatus_Megaira;s__uncultured_bacterium	0.8245329527829504	1.836250190281077	1.0117172374981267	0.5909915005518108	0.7402155927300542	0.8066610930013449	1.395168884853811	2.4806964461646115	1.254203588441125	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.2796339862175955	0.37479304383479506	0	0	0.37479304383479506	0	0.2838680232038426
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__uncultured_bacterium	2.8672038522024175	-0.5599455291458197	-3.4271493813482374	0.8016895153874717	1.0016186454933458	1.0668298821111482	3.576451727470383	-0.5590406405324247	-3.2124609919683316	3.4828959584796114e-4	0.5761339844190845	0.0013160301862871304	0.010615866881445855	1	0.038796569891744605	TRUE	FALSE	TRUE	0.15306861385508205	0	0.010162073296693044	0	0	0.01016207329669302	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae;g__uncultured;s__uncultured_bacterium	0.05397165544676101	-0.7179134703359272	-0.7718851257826882	0.5802566159899327	0.7269005787819257	0.793552169399801	0.09301342536988394	-0.987636399380699	-0.9726961320847998	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.09857362431999891	0.025344563797562527	0.020198490518288627	0.010637933824952542	0.025344563797562527	0.020198490518288627	0.025530086146070184
d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__P3OB-42;__	0.32794517494185543	0.34751695823380474	0.019571783291949307	0.4175873762779824	0.5251518171673568	0.5978331007356062	0.7853330669736209	0.6617457026204235	0.03273787160307304	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.4134870302637417	0.5236199314589558	0.2015943328432263	0.4399146596839478	0.5236199314589558	0.20159433284322634	0.05985467401672559
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;__	-0.8400375679832444	0.15047905758645458	0.9905166255696989	0.6001347401893835	0.7515566608251535	0.8178406929292145	-1.399748276059065	0.2002231706937967	1.2111363913942954	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.061144270175235896	0.1096823441873693	0.04527693407846366	0.13550935299726655	0.1096823441873693	0.04527693407846366	0.1932745616338264
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Ulvibacter;__	0.28139706500435224	0.56663127383265	0.28523420882829775	0.48018035376165136	0.6027831568042509	0.6723843073553791	0.5860236946387652	0.9400250611459257	0.42421306640867407	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1122628774625936	0.09764083420339391	0.05676640236588466	0.004520775394604768	0.09764083420339392	0.05676640236588466	0.09925946550229063
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Lentilitoribacter;s__uncultured_bacterium	0.4217988094967888	0.9431857505545431	0.5213869410577543	0.5683805124745629	0.7121704151782262	0.7790717481197345	0.7421063886592449	1.3243821007623624	0.6692412378142393	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.33648461856995404	0.3510642089504304	0.28827265606799685	0.33829490545707	0.3510642089504304	0.28827265606799685	0.04206518265103151
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19;f__PB19;g__PB19;__	0.14820682399304003	0.04131098429679374	-0.10689583969624629	0.5041136495893912	0.6324645585035203	0.7011682953853383	0.2939948642806179	0.06531746916307848	-0.15245389787269256	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.15362833221353464	0.3592436249580248	0.05225598120717845	0.22995556288556007	0.35924362495802487	0.05225598120717845	0.16436398226702695
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;__;__;__;__	-0.3161353571525675	-0.7444883263732273	-0.42835296922065974	0.6487422132654094	0.8118522448472749	0.8774756022073191	-0.4873050507401346	-0.9170244106589616	-0.48816510469706914	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.08756484351607974	0.052814771963925214	0.011324411581415148	0.009531089285471105	0.05281477196392521	0.011324411581415148	0.04159799475376184
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__uncultured;__	-0.02396552573800095	2.163065527044198	2.1870310527821992	0.5910237030130262	0.7402555355282849	0.8067004447489043	-0.04054917868069455	2.922052484890264	2.711081997063904	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.11929949058770468	0.05967270350873915	0	0	0.05967270350873915	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter;__	-0.5102053678136048	-0.4628229123331384	0.047382455480466434	0.3955700190426169	0.497837690206016	0.5719014324501275	-1.28979786953631	-0.9296662776609225	0.08285073754313145	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.07711691315137323	0.04413875357207703	0.18066107981946097	0.06368822113569046	0.04413875357207707	0.18066107981946092	0.09679943330313076
