taxon	lfc_(Intercept)	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	se_(Intercept)	se_SampleSiteORAL	se_SampleSiteTANK WATER	W_(Intercept)	W_SampleSiteORAL	W_SampleSiteTANK WATER	p_(Intercept)	p_SampleSiteORAL	p_SampleSiteTANK WATER	q_(Intercept)	q_SampleSiteORAL	q_SampleSiteTANK WATER	diff_(Intercept)	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	(Intercept)	SampleSiteORAL	SampleSiteTANK WATER	global	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;__	0.8591026494418846	-1.4664706498528053	-0.9731077351830812	0.31009280883936413	0.4598921130845829	0.5776220443795528	2.770469436738604	-3.1887275474608834	-1.68467901225677	0.005597555321754852	0.001429004924213145	0.09205051790215671	1	1	1	FALSE	FALSE	FALSE	0	0	0.12590624198629735	0	0	0.12590624198629738	0.12125265392134511
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__uncultured;g__uncultured;__	0.026712840021857823	0.3741846497690161	-0.18032310879407976	0.33440746419709527	0.4958400597405271	0.6222038603627091	0.07988111176284521	0.7546478797312722	-0.2898135487120921	0.9363318124464313	0.45046028706294267	0.7719588821265284	1	1	1	FALSE	FALSE	FALSE	0.08629198652125515	0.2081409685532413	0.013559670986862138	0.18921609368174833	0.20814096855324127	0.013559670986862138	0.19130285367021208
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AB1;g__AB1;__	-0.4499079125042791	1.0902039749347698	0.949474785702398	0.33567258046018633	0.4977104669873992	0.6245234881719312	-1.3403177342858423	2.1904381106021047	1.5203187769312654	0.18014206828917334	0.028492478641738234	0.12843087707174425	1	1	1	FALSE	FALSE	FALSE	0.5328823912821601	0	0.6721431253260921	0	0	0.672143125326092	0.136961211841739
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Rs-M59_termite_group;g__Rs-M59_termite_group;s__uncultured_bacterium	-0.18744098155437341	0.8507440948421491	0.01763479203189722	0.27197347211630185	0.4035327900720667	0.5077168558835243	-0.6891884715661516	2.1082403110047516	0.03473351697415937	0.4907046706633611	0.03501020805449533	0.9722922343634309	1	1	1	FALSE	FALSE	FALSE	0.46843230907554	0	0.003976973660561221	1.0774943241373325	0	0.003976973660561221	0.7271658882396964
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__uncultured_bacterium	0.8189641595872326	-1.4016600410720186	-0.886984569775899	0.4200109193131115	0.6224033056517724	0.7791790721061552	1.949863972409507	-2.252012526836147	-1.1383577941567922	0.05119233424224912	0.024321480404214297	0.2549711101784627	1	1	1	FALSE	FALSE	FALSE	0.2522016895436818	0.2985203582676346	0.021766448544680482	0.24523806568243978	0.2985203582676347	0.02176644854468051	0.1035800215197418
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__uncultured;__	-0.1960363014017834	0.78720061936207	0.19092158717188365	0.3228533683709812	0.47875795229478113	0.6010191347262885	-0.607199182684456	1.6442559660656546	0.3176630761661718	0.5437187345890128	0.10012334088513168	0.750740522435041	1	1	1	FALSE	FALSE	FALSE	0.24244173418511392	0.3485875407389452	0.07639171801304703	0.2959956211386225	0.34858754073894527	0.076391718013047	0.09302884856928159
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;__	0.14962995850505637	-0.22831135850768666	0.3639893959121328	0.3936383947383153	0.5834111250433784	0.7308132414269207	0.3801203350718063	-0.3913387124572076	0.4980607565367037	0.7038560915367229	0.6955468874827071	0.6184412195765889	1	1	1	FALSE	FALSE	FALSE	0.0497757257975052	0.03245139324597013	0.03228281146089584	0.03963891356826109	0.03245139324597013	0.032282811460895844	0.06871354345016804
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;__	0.6827449428510923	-1.0357879086004829	-0.8865505447622158	0.49165872288136664	0.7283400006872127	0.9106042514775579	1.3886562183822644	-1.422121409812976	-0.9735848952206052	0.16493731344096604	0.15499100846740868	0.33026268916030643	1	1	1	FALSE	FALSE	FALSE	0.01719867671048263	0.05484188546246217	0.0055317769554568364	0.0385154092046203	0.05484188546246219	0.005531776955456836	0.01991996524958752
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;__;__	-0.1537539310161852	0.6502339838559721	0.23758711736148924	0.3461404273461844	0.5131866480612551	0.6437167384126118	-0.4441952423615972	1.267051639617792	0.3690864369122554	0.6569014316802362	0.2051368259335993	0.7120632981464006	1	1	1	FALSE	FALSE	FALSE	0.21837385087264244	0.26637823749080297	0.06298509040147744	0.2212856039435357	0.2663782374908029	0.06298509040147746	0.06941359763760464
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__uncultured_bacterium	0.30662782080317036	-0.3848539543408723	-0.1667889222738576	0.3445409028596231	0.5108218285709967	0.6407839197282434	0.8899605772731729	-0.7534015439737287	-0.26028886983398836	0.3734870546682412	0.45120865527410775	0.7946409573854563	1	1	1	FALSE	FALSE	FALSE	0.05992917767008243	0.017342844854375525	0.0030135043335008526	0.010959755118818967	0.017342844854375535	0.003013504333500849	0.008925209252236471
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;__	1.89412254645719	-3.1868090552568473	-3.0956628708322627	0.6477137562666536	0.9590972441635216	1.1969724573981586	2.924320393277875	-3.3227173518116286	-2.586244029007367	0.0034520923025104433	8.914519183909926e-4	0.009702820868959057	1	0.6685889387932444	1	FALSE	FALSE	FALSE	0	0	0	0	0	0	0.02008112564576976
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales;f__uncultured;g__uncultured;s__uncultured_organism	-0.2004533328191886	0.9316227755703894	-0.0741811813762022	0.3684882589263349	0.5462270385123692	0.6846939851165483	-0.5439883848762236	1.7055596114532017	-0.10834209586867496	0.5864494657331882	0.08809010456002482	0.9137243314459624	1	1	1	FALSE	FALSE	FALSE	0.14787776903724015	0.21732569708554608	0.01847720839856082	0.1928812402093075	0.21732569708554605	0.018477208398560825	0.10889249332990629
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Candidatus_Megaira;s__uncultured_bacterium	-0.5160350492996354	0.8245329527829504	1.836250190281077	0.39876545893984133	0.5909915005518108	0.7402155927300542	-1.2940816154728327	1.395168884853811	2.4806964461646115	0.19563723110673703	0.16296491754040413	0.013112598733593498	1	1	1	FALSE	FALSE	FALSE	0.2796339862175955	0.37479304383479506	0	0	0.37479304383479506	0	0.2838680232038426
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__uncultured_bacterium	-0.8302947850042004	2.8672038522024175	-0.5599455291458197	0.5412646620556879	0.8016895153874717	1.0016186454933458	-1.533990380696192	3.576451727470383	-0.5590406405324247	0.12503201927678634	3.4828959584796114e-4	0.5761339844190845	1	0.2643518032486025	1	FALSE	FALSE	FALSE	0.15306861385508205	0	0.010162073296693044	0	0	0.01016207329669302	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae;g__uncultured;s__uncultured_bacterium	0.2458786726146686	0.05397165544676101	-0.7179134703359272	0.3915048040734953	0.5802566159899327	0.7269005787819257	0.6280348799206841	0.09301342536988394	-0.987636399380699	0.5299810907668033	0.9258928955585012	0.32333075302842534	1	1	1	FALSE	FALSE	FALSE	0.09857362431999891	0.025344563797562527	0.020198490518288627	0.010637933824952542	0.025344563797562527	0.020198490518288627	0.025530086146070184
d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__P3OB-42;__	-0.054284577163921315	0.32794517494185543	0.34751695823380474	0.28147915055858247	0.4175873762779824	0.5251518171673568	-0.19285470009482428	0.7853330669736209	0.6617457026204235	0.84707276303201	0.43225831308786133	0.5081342094619855	1	1	1	FALSE	FALSE	FALSE	0.4134870302637417	0.5236199314589558	0.2015943328432263	0.4399146596839478	0.5236199314589558	0.20159433284322634	0.05985467401672559
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;__	0.4169718668356228	-0.8400375679832444	0.15047905758645458	0.40494955326717996	0.6001347401893835	0.7515566608251535	1.0296884228453778	-1.399748276059065	0.2002231706937967	0.30315629193991334	0.16158871172619949	0.8413060464797362	1	1	1	FALSE	FALSE	FALSE	0.061144270175235896	0.1096823441873693	0.04527693407846366	0.13550935299726655	0.1096823441873693	0.04527693407846366	0.1932745616338264
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Ulvibacter;__	-0.0777298042753332	0.28139706500435224	0.56663127383265	0.323815460500848	0.48018035376165136	0.6027831568042509	-0.24004352403405288	0.5860236946387652	0.9400250611459257	0.8102965155031328	0.5578595920348781	0.3472047058995934	1	1	1	FALSE	FALSE	FALSE	0.1122628774625936	0.09764083420339391	0.05676640236588466	0.004520775394604768	0.09764083420339392	0.05676640236588466	0.09925946550229063
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Lentilitoribacter;s__uncultured_bacterium	-0.20002896068589443	0.4217988094967888	0.9431857505545431	0.3834722239289155	0.5683805124745629	0.7121704151782262	-0.5216256829151045	0.7421063886592449	1.3243821007623624	0.6019309777357835	0.4580228793768114	0.18537617609733592	1	1	1	FALSE	FALSE	FALSE	0.33648461856995404	0.3510642089504304	0.28827265606799685	0.33829490545707	0.3510642089504304	0.28827265606799685	0.04206518265103151
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19;f__PB19;g__PB19;__	0.06956336252624458	0.14820682399304003	0.04131098429679374	0.34000359723229784	0.5041136495893912	0.6324645585035203	0.20459596043249326	0.2939948642806179	0.06531746916307848	0.8378878117506596	0.7687618277632496	0.9479212336640906	1	1	1	FALSE	FALSE	FALSE	0.15362833221353464	0.3592436249580248	0.05225598120717845	0.22995556288556007	0.35924362495802487	0.05225598120717845	0.16436398226702695
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;__;__;__;__	0.38853706912368385	-0.3161353571525675	-0.7444883263732273	0.43782501715883265	0.6487422132654094	0.8118522448472749	0.8874254642756783	-0.4873050507401346	-0.9170244106589616	0.37484987886179144	0.6260421689797162	0.3591298487251299	1	1	1	FALSE	FALSE	FALSE	0.08756484351607974	0.052814771963925214	0.011324411581415148	0.009531089285471105	0.05281477196392521	0.011324411581415148	0.04159799475376184
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__uncultured;__	-0.26111753855009456	-0.02396552573800095	2.163065527044198	0.39878723935638377	0.5910237030130262	0.7402555355282849	-0.6547790720974949	-0.04054917868069455	2.922052484890264	0.5126100067387072	0.9676553003395811	0.003477329375304213	1	1	1	FALSE	FALSE	FALSE	0.11929949058770468	0.05967270350873915	0	0	0.05967270350873915	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter;__	0.40834629838544867	-0.5102053678136048	-0.4628229123331384	0.2665880941634316	0.3955700190426169	0.497837690206016	1.531749944298384	-1.28979786953631	-0.9296662776609225	0.12558415252477323	0.1971208478549233	0.35254389974673955	1	1	1	FALSE	FALSE	FALSE	0.07711691315137323	0.04413875357207703	0.18066107981946097	0.06368822113569046	0.04413875357207707	0.18066107981946092	0.09679943330313076
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__Idiomarina;__	0.023632221208294158	0.21737323298858408	0.14985805088968868	0.3529101472285657	0.5231953696712949	0.6561295147617782	0.0669638472962029	0.4154723944234292	0.22839705807792818	0.946610484249363	0.6777961197921476	0.8193375763329778	1	1	1	FALSE	FALSE	FALSE	0.10614186200691655	0.11462953428178936	0.0819058082358877	0.0659109037779922	0.11462953428178937	0.08190580823588768	0.005215738649027025
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_BD2-2;g__Bacteroidetes_BD2-2;s__uncultured_bacterium	-0.1849250526373383	1.237125472946224	-0.7686510821053159	0.5615266559685631	0.8316504814152654	1.0387986395663817	-0.3293255105020184	1.4875545684058757	-0.7399423264802969	0.7419096639803558	0.13686840225557556	0.45933499013200796	1	1	1	FALSE	FALSE	FALSE	0.14030399541120064	0.25257767826030914	0.08983557532564108	0.1627230364631853	0.2525776782603091	0.0898355753256411	0.06037881921644989
d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__P3OB-42;s__uncultured_Myxococcaceae	0.02263855284960331	0.39559963779882146	-0.20125379130282262	0.3579852199464465	0.5306986555338851	0.6654351687332991	0.06323879196183008	0.7454317693736129	-0.3024393671376324	0.9495763550638925	0.4560107442948207	0.7623171483287527	1	1	1	FALSE	FALSE	FALSE	0.09963453044343772	0.2034487965411403	0.0026538291162277856	0.18864309912073265	0.2034487965411403	0.002653829116227794	0.17262994665984047
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;__;__;__	0.20031607681988967	-0.014907727115656856	-0.3352557528141544	0.4148819943313764	0.6148200438599787	0.7697724718288809	0.4828266339750872	-0.024247301734118473	-0.43552577558097083	0.6292188379555121	0.980655347879302	0.6631808338193861	1	1	1	FALSE	FALSE	FALSE	0.13372625474027366	0.19629099367849914	0.06275786574391427	0.07054846242512716	0.19629099367849914	0.06275786574391427	0.10928493619993106
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;s__uncultured_Alphaproteobacteria	-0.2106043829273052	0.41170561024034297	1.020215043615018	0.31901791018639264	0.47308743117923513	0.5939867004589025	-0.6601647625497119	0.8702526913769627	1.7175721995573636	0.5091481024149622	0.38416232636406905	0.08587467474415283	1	1	1	FALSE	FALSE	FALSE	0.24110391436228998	0.23550983590288505	0	0.09629571541639648	0.23550983590288505	0	0.14965736778052602
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;__	0.24245408151554923	-0.7815842320077037	0.9716054817307685	0.41965558862563507	0.6218779380372013	0.77852737850523	0.5777453895218749	-1.2568129277500573	1.2480042559277078	0.5634360299160953	0.20882138369683342	0.21202949862730988	1	1	1	FALSE	FALSE	FALSE	0.05205371474775484	0.016116066318535103	0.035843021434759925	0	0.01611606631853507	0.03584302143475993	0
d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacter;__	-0.28916036731886474	1.1241149440842193	0.017634792031897245	0.3355122373054293	0.4974734081174317	0.6242294941433189	-0.8618474534376858	2.2596483063047765	0.02825049472566001	0.38877146790668826	0.023843086983303223	0.9774623643085308	1	1	1	FALSE	FALSE	FALSE	0.2954502181891141	0	0.0029118675226752293	0	0	0.0029118675226752293	0.42992279515345866
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;__;__	0.6281563128151845	-0.8167154719682898	-1.0312815315835995	0.5120996992283636	0.7585646158023193	0.9481063655338179	1.2266289430782638	-1.0766590676055532	-1.0877276738912631	0.21996208570878673	0.281632605244892	0.2767153469708338	1	1	1	FALSE	FALSE	FALSE	0.09507625131421152	0.07428167833824488	0.03281342442063688	0.05004651695797249	0.07428167833824488	0.0328134244206369	0.017799806266819367
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sediminispirochaeta;s__uncultured_bacterium	-0.2646532661675797	1.058252109740141	0.017634792031897266	0.32615155109082405	0.48363413746605505	0.607066437992211	-0.8114426109041598	2.188125336405594	0.02904919614766041	0.4171115372545336	0.02866047382267393	0.9768253542790664	1	1	1	FALSE	FALSE	FALSE	0.3134178620016212	0	0.0028697723919214766	0.6976304366372043	0	0.0028697723919214766	0.4726036522727262
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptunomonas;s__Neptunomonas_phycophila	0.1259189465503191	-0.16182845024823803	0.35847026864994885	0.2527419639078815	0.3750961084986552	0.4724305827111953	0.49821147467309224	-0.4314319625867785	0.7587787111341344	0.6183349955525974	0.6661543136392225	0.4479849426758061	1	1	1	FALSE	FALSE	FALSE	0.13095630321766336	0.11698583806918465	0.13821438734469754	0.024190970344552958	0.11698583806918465	0.13821438734469754	0.043289740792080304
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulforhopalus;__	0.09093650422162723	0.1497561667988332	-0.07666833792747421	0.2498606641020442	0.37083533410974245	0.4671418137836737	0.3639488614521907	0.40383467545871826	-0.1641221908749495	0.7158961968919199	0.6863342957739337	0.8696349528881491	1	1	1	FALSE	FALSE	FALSE	0.09827399902305335	0.29685056344482175	0.032210881030228185	0.24856809723486437	0.29685056344482175	0.032210881030228185	0.28600142567499875
d__Bacteria;p__Margulisbacteria;c__Margulisbacteria;o__Margulisbacteria;f__Margulisbacteria;g__Margulisbacteria;__	-0.03310838724957857	-0.4002245863668608	1.6900344600616444	0.28532748817274084	0.42327720140648684	0.5322095375246162	-0.11603644451366121	-0.945537782420065	3.175505775267087	0.9076236583260159	0.34438439117732267	0.0014957554419453706	1	1	1	FALSE	FALSE	FALSE	0.12833478787835806	0.20856111699041494	0	0	0.20856111699041494	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__P13-46;g__P13-46;s__uncultured_bacterium	0.47555412585661894	-0.8466909758485885	-0.15109376892071136	0.36637750284921017	0.5431063495559177	0.6808235617342422	1.2979894293682726	-1.5589782305821007	-0.22192793759345603	0.19429096736914866	0.11900153270904151	0.8243699817232201	1	1	1	FALSE	FALSE	FALSE	0.2625917073634967	0.30919272509845364	0.007209154156118628	0.27120420280387625	0.30919272509845364	0.007209154156118628	0.1948635977025567
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Simkaniaceae;g__uncultured;s__uncultured_Chlamydia	-0.14307757741768118	-0.34576302628283784	2.17219573704715	0.27288144869317577	0.4048752970186702	0.5093823675981859	-0.5243213787631115	-0.853998820942868	4.264371668947589	0.600055029718112	0.3931056426752261	2.0046551955131077e-5	1	1	0.014794355342886735	FALSE	FALSE	TRUE	0.28576659524029857	0.30035075821928736	0	0	0.30035075821928736	0	0
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__uncultured;__	-0.09793865317115769	-0.3457630262828386	1.929574019222088	0.23072132560810327	0.3425289699904794	0.43198744767806047	-0.4244889496583143	-1.00944170150761	4.466736312810892	0.6712092625741006	0.3127628474902905	7.942192323950546e-6	1	1	0.005901048896695255	FALSE	FALSE	TRUE	0.43408720885464513	0.3460256894271571	0	0	0.34602568942715717	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio_ponticus	0.8052719005939173	-1.1598067363568465	-1.2970952871171737	0.40735779773263403	0.603695364299323	0.7559732419064398	1.9768171987282073	-1.921178801336287	-1.7157952361463396	0.04806229691098222	0.05470916973742194	0.08619952640422371	1	1	1	FALSE	FALSE	FALSE	0.1847184188327859	0.2193495639504635	0.0512910127391359	0.09429863780330619	0.2193495639504635	0.051291012739135895	0.11568213839516744
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter_lwoffii	0.19861975596378306	0.014586977096667994	-0.3851274366372309	0.5594577894722642	0.8285912767739619	1.0350022403898236	0.35502187957940634	0.01760455064583946	-0.3721029980497205	0.7225732000094678	0.985954326349899	0.709816164241126	1	1	1	FALSE	FALSE	FALSE	0.03350908517433071	0.024122203399990615	0.012923858436062158	0.012657248353381167	0.024122203399990615	0.01292385843606216	0.03732828006313631
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Oceanospirillum;s__uncultured_Oceanospirillum	-0.33510429902261313	-0.3332044527722402	3.179222218652464	0.3269155283778695	0.4847636364985443	0.6084672087858904	-1.0250485826885485	-0.6873544706838604	5.224968860682154	0.3053402647180301	0.4918593811129224	1.741844204894145e-7	1	1	1.309866842080397e-4	FALSE	FALSE	TRUE	0.20625368459115123	0.13635629705977506	0	0	0.13635629705977506	0	0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Kineosporiales;f__Kineosporiaceae;g__Quadrisphaera;s__uncultured_bacterium	0.4251400062902053	-0.5078340466543008	-0.5578317346398131	0.47059861388311447	0.6972004022550095	0.8719692648861441	0.9034025892728192	-0.7283903523460021	-0.6397378406596143	0.3663122662866347	0.46637466735530236	0.5223430499001063	1	1	1	FALSE	FALSE	FALSE	0.14095153792342865	0.1445398211356481	0.021247667381224453	0.03650454733275929	0.14453982113564812	0.021247667381224446	0.1056363285100699
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella;s__uncultured_marine	-0.2819583894336842	0.6287726865155566	0.9696086760363775	0.32542134154278607	0.4825545621718727	0.6057275808388881	-0.8664409903079837	1.3030084798817114	1.6007339053201783	0.38624837348351326	0.19257186653630926	0.1094358681850932	1	1	1	FALSE	FALSE	FALSE	0.2997714701114269	0.26016789087266906	0	0	0.26016789087266906	0	0.08315627827742593
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Candidatus_Megaira;__	-0.011975530596632629	-0.003835343506780953	0.7836668698319004	0.27956918299450456	0.41476343729583953	0.5216488557451912	-0.042835660455709204	-0.009247062691413916	1.5022881028127792	0.9658325371343209	0.9926220165922025	0.1330227198584693	1	1	1	FALSE	FALSE	FALSE	0.26291028154928686	0.1741923173346692	0.3423305900066473	0.23088825235319038	0.1741923173346692	0.34233059000664734	0.036311632515726416
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;__	0.01311162086244056	0.366600074304427	-0.0920474048830335	0.39542564314504	0.5860535720560682	0.7340907940378545	0.03315824628407139	0.6255402096062201	-0.12538967336278425	0.9735483944367965	0.531616566546486	0.9002150630555452	1	1	1	FALSE	FALSE	FALSE	0.05568389903951857	0.08342538015236367	0.03691976550182348	0.09254245515302498	0.08342538015236364	0.036919765501823486	0.12137463425121132
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Sunxiuqinia;s__Sunxiuqinia_elliptica	0.10978643993484559	0.4246471984638516	-0.7277688057160597	0.48065605190092825	0.7120713249608415	0.8904193449823327	0.22840956542761792	0.5963548644332841	-0.8173326532236335	0.819327853849792	0.5509381862886363	0.4137383511291465	1	1	1	FALSE	FALSE	FALSE	0.04679171565070797	0.09996721844034867	0.07553106509539048	0.16016737527390418	0.09996721844034867	0.0755310650953905	0.20310177063486803
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Portibacter;s__Portibacter_lacus	0.07910796856806208	-0.12522062954605695	0.5368636339002182	0.29447274438618887	0.43679839630211187	0.5489803384218505	0.2686427524318354	-0.2866783179749772	0.9779287095117758	0.7882046095505394	0.774358640811818	0.3281095846216536	1	1	1	FALSE	FALSE	FALSE	0.09427343679387355	0.10430817674789439	0.01290070189689032	0.09604481858910528	0.10430817674789439	0.012900701896890306	0.1672323166971063
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__uncultured;s__uncultured_bacterium	0.8233712696418466	-0.4729125410796323	-2.7681677863042222	0.728010451074643	1.0778382119678651	1.3443640949767584	1.13098825494392	-0.438760229344821	-2.059090834579362	0.25806003490011686	0.6608352804460349	0.03948553768993599	1	1	1	FALSE	FALSE	FALSE	0.13825147185235634	0.09894802092886955	0	0.05551632006753299	0.09894802092886955	0	0.06366833418810916
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__uncultured;s__uncultured_Rhodobacterales	0.2096439846062633	-0.1145480409011962	-0.1861126295948343	0.24209142278240586	0.35934580155956947	0.4528770849422818	0.8659703107065192	-0.3187682739134698	-0.4109561640076224	0.3865064432965382	0.749902237929346	0.681104678270266	1	1	1	FALSE	FALSE	FALSE	0.310560681583028	0.26226321561934135	0.007224403702131094	0.18156382132105942	0.26226321561934135	0.0072244037021310945	0.32739534370406737
d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__uncultured;s__uncultured_bacterium	-0.24895326449050026	1.0683127118532736	-0.08687392120867043	0.34670435390652726	0.5140203865413354	0.6447507318985393	-0.7180563546012432	2.0783469679900803	-0.1347403219735178	0.47272253991772006	0.037677413411241936	0.8928171915452013	1	1	1	FALSE	FALSE	FALSE	0.26483704791874946	0	0.022521085265107425	0.47898988863590736	0	0.022521085265107425	0.2883098425514678
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_ulcerans	0.5899247217932976	-1.046460138962493	-0.3662973958525499	0.5307510043064005	0.7861433522567921	0.9823274318093681	1.111490542658938	-1.331131448174695	-0.37288727158709145	0.26635725861018683	0.18314576283007844	0.7092323457265858	1	1	1	FALSE	FALSE	FALSE	0.17816178352209788	0.17449672768105637	0.08789511845409641	0.09319577260323976	0.17449672768105637	0.08789511845409641	0.046661313206505406
d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantales;g__Aminicenantales;s__uncultured_delta	-0.02662431582944454	0.4474601554081951	-0.04018690737168764	0.23707396717137094	0.3519251544172836	0.4436611083961533	-0.11230383557971561	1.2714639740631726	-0.09058018972400889	0.910582500691872	0.2035636360124079	0.9278261735220928	1	1	1	FALSE	FALSE	FALSE	0.23060969962063757	0.5217604639379461	0.033815264558438245	0.5336577556440196	0.5217604639379461	0.033815264558438245	0.4489500350567505
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Persicirhabdus;s__uncultured_bacterium	-0.2925532498145203	0.9257416738612894	0.4326180758919061	0.41133670364628555	0.6095782497881659	0.763270423205866	-0.7112257360483228	1.518659293016103	0.5667952834787392	0.47694436288660874	0.1288482780224681	0.5708532753949591	1	1	1	FALSE	FALSE	FALSE	0.12531307849832654	0.2215684776176568	0.07732937740789285	0.2098395337668805	0.22156847761765688	0.07732937740789285	0.21894731207060958
